date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
16:07:59	120586/120586	---M--	200	added ('OK')	image/jpeg	etag:%2278223-1d70a-4dc68d5f76d34%22	http://culsc.sa.utoronto.ca/images3/photos/75.jpg	C:/My%20Web%20Sites/CULSC/culsc.sa.utoronto.ca/images3/photos/75.jpg	(from http://culsc.sa.utoronto.ca/pictures.htm)
16:08:01	10108/10108	---M--	200	added ('OK')	image/jpeg	etag:%22111de-277c-4dc691f2d6e4e%22	http://culsc.sa.utoronto.ca/images3/thumbs/78.jpg	C:/My%20Web%20Sites/CULSC/culsc.sa.utoronto.ca/images3/thumbs/78.jpg	(from http://culsc.sa.utoronto.ca/pictures.htm)
16:08:05	117657/117657	---M--	200	added ('OK')	image/jpeg	etag:%22e16e-1cb99-4dc68d5f45051%22	http://culsc.sa.utoronto.ca/images3/photos/76.jpg	C:/My%20Web%20Sites/CULSC/culsc.sa.utoronto.ca/images3/photos/76.jpg	(from http://culsc.sa.utoronto.ca/pictures.htm)
16:08:07	10481/10481	---M--	200	added ('OK')	image/jpeg	etag:%22111df-28f1-4dc691f2ca330%22	http://culsc.sa.utoronto.ca/images3/thumbs/79.jpg	C:/My%20Web%20Sites/CULSC/culsc.sa.utoronto.ca/images3/thumbs/79.jpg	(from http://culsc.sa.utoronto.ca/pictures.htm)
16:08:11	117283/117283	---M--	200	added ('OK')	image/jpeg	etag:%2278224-1ca23-4dc68d60926ca%22	http://culsc.sa.utoronto.ca/images3/photos/77.jpg	C:/My%20Web%20Sites/CULSC/culsc.sa.utoronto.ca/images3/photos/77.jpg	(from http://culsc.sa.utoronto.ca/pictures.htm)
16:08:13	10396/10396	---M--	200	added ('OK')	image/jpeg	etag:%2294dc7-289c-4dc691f301dd0%22	http://culsc.sa.utoronto.ca/images3/thumbs/80.jpg	C:/My%20Web%20Sites/CULSC/culsc.sa.utoronto.ca/images3/thumbs/80.jpg	(from http://culsc.sa.utoronto.ca/pictures.htm)
16:08:13	118660/118660	---M--	200	added ('OK')	image/jpeg	etag:%2278225-1cf84-4dc68d62d03f3%22	http://culsc.sa.utoronto.ca/images3/photos/78.jpg	C:/My%20Web%20Sites/CULSC/culsc.sa.utoronto.ca/images3/photos/78.jpg	(from http://culsc.sa.utoronto.ca/pictures.htm)
16:08:15	10291/10291	---M--	200	added ('OK')	image/jpeg	etag:%2211201-2833-4dc691f32022f%22	http://culsc.sa.utoronto.ca/images3/thumbs/81.jpg	C:/My%20Web%20Sites/CULSC/culsc.sa.utoronto.ca/images3/thumbs/81.jpg	(from http://culsc.sa.utoronto.ca/pictures.htm)
16:08:20	120453/120453	---M--	200	added ('OK')	image/jpeg	etag:%22e16f-1d685-4dc68d6284253%22	http://culsc.sa.utoronto.ca/images3/photos/79.jpg	C:/My%20Web%20Sites/CULSC/culsc.sa.utoronto.ca/images3/photos/79.jpg	(from http://culsc.sa.utoronto.ca/pictures.htm)
16:08:22	10885/10885	---M--	200	added ('OK')	image/jpeg	etag:%2211202-2a85-4dc691f33e8e6%22	http://culsc.sa.utoronto.ca/images3/thumbs/82.jpg	C:/My%20Web%20Sites/CULSC/culsc.sa.utoronto.ca/images3/thumbs/82.jpg	(from http://culsc.sa.utoronto.ca/pictures.htm)
16:08:27	123225/123225	---M--	200	added ('OK')	image/jpeg	etag:%2278226-1e159-4dc68d64e3585%22	http://culsc.sa.utoronto.ca/images3/photos/80.jpg	C:/My%20Web%20Sites/CULSC/culsc.sa.utoronto.ca/images3/photos/80.jpg	(from http://culsc.sa.utoronto.ca/pictures.htm)
16:08:29	10087/10087	---M--	200	added ('OK')	image/jpeg	etag:%2211203-2767-4dc691f38a25a%22	http://culsc.sa.utoronto.ca/images3/thumbs/83.jpg	C:/My%20Web%20Sites/CULSC/culsc.sa.utoronto.ca/images3/thumbs/83.jpg	(from http://culsc.sa.utoronto.ca/pictures.htm)
16:08:34	132215/132215	---M--	200	added ('OK')	image/jpeg	etag:%2278227-20477-4dc68d66d0d8e%22	http://culsc.sa.utoronto.ca/images3/photos/81.jpg	C:/My%20Web%20Sites/CULSC/culsc.sa.utoronto.ca/images3/photos/81.jpg	(from http://culsc.sa.utoronto.ca/pictures.htm)
16:08:36	10376/10376	---M--	200	added ('OK')	image/jpeg	etag:%2294dc8-2888-4dc691f383c3b%22	http://culsc.sa.utoronto.ca/images3/thumbs/84.jpg	C:/My%20Web%20Sites/CULSC/culsc.sa.utoronto.ca/images3/thumbs/84.jpg	(from http://culsc.sa.utoronto.ca/pictures.htm)
16:08:36	134233/134233	---M--	200	added ('OK')	image/jpeg	etag:%22e171-20c59-4dc68d67550e2%22	http://culsc.sa.utoronto.ca/images3/photos/82.jpg	C:/My%20Web%20Sites/CULSC/culsc.sa.utoronto.ca/images3/photos/82.jpg	(from http://culsc.sa.utoronto.ca/pictures.htm)
16:08:38	10484/10484	---M--	200	added ('OK')	image/jpeg	etag:%2211204-28f4-4dc691f3be576%22	http://culsc.sa.utoronto.ca/images3/thumbs/85.jpg	C:/My%20Web%20Sites/CULSC/culsc.sa.utoronto.ca/images3/thumbs/85.jpg	(from http://culsc.sa.utoronto.ca/pictures.htm)
16:08:42	120034/120034	---M--	200	added ('OK')	image/jpeg	etag:%2278228-1d4e2-4dc68d68bde38%22	http://culsc.sa.utoronto.ca/images3/photos/83.jpg	C:/My%20Web%20Sites/CULSC/culsc.sa.utoronto.ca/images3/photos/83.jpg	(from http://culsc.sa.utoronto.ca/pictures.htm)
16:08:44	10200/10200	---M--	200	added ('OK')	image/jpeg	etag:%2211205-27d8-4dc691f3e0857%22	http://culsc.sa.utoronto.ca/images3/thumbs/86.jpg	C:/My%20Web%20Sites/CULSC/culsc.sa.utoronto.ca/images3/thumbs/86.jpg	(from http://culsc.sa.utoronto.ca/pictures.htm)
16:08:50	134433/134433	---M--	200	added ('OK')	image/jpeg	etag:%2210e7c-20d21-4dc68d6a698fc%22	http://culsc.sa.utoronto.ca/images3/photos/84.jpg	C:/My%20Web%20Sites/CULSC/culsc.sa.utoronto.ca/images3/photos/84.jpg	(from http://culsc.sa.utoronto.ca/pictures.htm)
16:08:52	9863/9863	---M--	200	added ('OK')	image/jpeg	etag:%2211206-2687-4dc691f401b91%22	http://culsc.sa.utoronto.ca/images3/thumbs/87.jpg	C:/My%20Web%20Sites/CULSC/culsc.sa.utoronto.ca/images3/thumbs/87.jpg	(from http://culsc.sa.utoronto.ca/pictures.htm)
16:08:54	114554/114554	---M--	200	added ('OK')	image/jpeg	etag:%2278229-1bf7a-4dc68d6ab1a58%22	http://culsc.sa.utoronto.ca/images3/photos/85.jpg	C:/My%20Web%20Sites/CULSC/culsc.sa.utoronto.ca/images3/photos/85.jpg	(from http://culsc.sa.utoronto.ca/pictures.htm)
16:08:56	10128/10128	---M--	200	added ('OK')	image/jpeg	etag:%2211207-2790-4dc691f41b1d4%22	http://culsc.sa.utoronto.ca/images3/thumbs/88.jpg	C:/My%20Web%20Sites/CULSC/culsc.sa.utoronto.ca/images3/thumbs/88.jpg	(from http://culsc.sa.utoronto.ca/pictures.htm)
16:08:58	119823/119823	---M--	200	added ('OK')	image/jpeg	etag:%2210e7d-1d40f-4dc68d6cd1eaa%22	http://culsc.sa.utoronto.ca/images3/photos/86.jpg	C:/My%20Web%20Sites/CULSC/culsc.sa.utoronto.ca/images3/photos/86.jpg	(from http://culsc.sa.utoronto.ca/pictures.htm)
16:08:59	8180/8180	---M--	200	added ('OK')	image/jpeg	etag:%2294dc9-1ff4-4dc691f4377b7%22	http://culsc.sa.utoronto.ca/images3/thumbs/89.jpg	C:/My%20Web%20Sites/CULSC/culsc.sa.utoronto.ca/images3/thumbs/89.jpg	(from http://culsc.sa.utoronto.ca/pictures.htm)
16:09:01	106977/106977	---M--	200	added ('OK')	image/jpeg	etag:%227822a-1a1e1-4dc68d6ca8c5e%22	http://culsc.sa.utoronto.ca/images3/photos/87.jpg	C:/My%20Web%20Sites/CULSC/culsc.sa.utoronto.ca/images3/photos/87.jpg	(from http://culsc.sa.utoronto.ca/pictures.htm)
16:09:02	9615/9615	---M--	200	added ('OK')	image/jpeg	etag:%2294dca-258f-4dc691f45b1e2%22	http://culsc.sa.utoronto.ca/images3/thumbs/90.jpg	C:/My%20Web%20Sites/CULSC/culsc.sa.utoronto.ca/images3/thumbs/90.jpg	(from http://culsc.sa.utoronto.ca/pictures.htm)
16:09:09	82340/82340	---M--	200	added ('OK')	image/jpeg	etag:%2212102-141a4-4dc68d6f27886%22	http://culsc.sa.utoronto.ca/images3/photos/89.jpg	C:/My%20Web%20Sites/CULSC/culsc.sa.utoronto.ca/images3/photos/89.jpg	(from http://culsc.sa.utoronto.ca/pictures.htm)
16:09:10	111127/111127	---M--	200	added ('OK')	image/jpeg	etag:%227822b-1b217-4dc68d6e3c2ce%22	http://culsc.sa.utoronto.ca/images3/photos/88.jpg	C:/My%20Web%20Sites/CULSC/culsc.sa.utoronto.ca/images3/photos/88.jpg	(from http://culsc.sa.utoronto.ca/pictures.htm)
16:09:11	9528/9528	---M--	200	added ('OK')	image/jpeg	etag:%2211209-2538-4dc691f478431%22	http://culsc.sa.utoronto.ca/images3/thumbs/91.jpg	C:/My%20Web%20Sites/CULSC/culsc.sa.utoronto.ca/images3/thumbs/91.jpg	(from http://culsc.sa.utoronto.ca/pictures.htm)
16:09:13	9945/9945	---M--	200	added ('OK')	image/jpeg	etag:%2294dcb-26d9-4dc691f49e814%22	http://culsc.sa.utoronto.ca/images3/thumbs/92.jpg	C:/My%20Web%20Sites/CULSC/culsc.sa.utoronto.ca/images3/thumbs/92.jpg	(from http://culsc.sa.utoronto.ca/pictures.htm)
16:09:16	101428/101428	---M--	200	added ('OK')	image/jpeg	etag:%2212103-18c34-4dc68d716b554%22	http://culsc.sa.utoronto.ca/images3/photos/90.jpg	C:/My%20Web%20Sites/CULSC/culsc.sa.utoronto.ca/images3/photos/90.jpg	(from http://culsc.sa.utoronto.ca/pictures.htm)
16:09:16	83290/83290	---M--	200	added ('OK')	image/jpeg	etag:%227822d-1455a-4dc68d716f68d%22	http://culsc.sa.utoronto.ca/images3/photos/91.jpg	C:/My%20Web%20Sites/CULSC/culsc.sa.utoronto.ca/images3/photos/91.jpg	(from http://culsc.sa.utoronto.ca/pictures.htm)
16:09:17	9331/9331	---M--	200	added ('OK')	image/jpeg	etag:%221120a-2473-4dc691f4b7e55%22	http://culsc.sa.utoronto.ca/images3/thumbs/93.jpg	C:/My%20Web%20Sites/CULSC/culsc.sa.utoronto.ca/images3/thumbs/93.jpg	(from http://culsc.sa.utoronto.ca/pictures.htm)
16:09:19	10027/10027	---M--	200	added ('OK')	image/jpeg	etag:%2294dcc-272b-4dc691f5086b1%22	http://culsc.sa.utoronto.ca/images3/thumbs/94.jpg	C:/My%20Web%20Sites/CULSC/culsc.sa.utoronto.ca/images3/thumbs/94.jpg	(from http://culsc.sa.utoronto.ca/pictures.htm)
16:09:26	102384/102384	---M--	200	added ('OK')	image/jpeg	etag:%227822e-18ff0-4dc68d72f7030%22	http://culsc.sa.utoronto.ca/images3/photos/92.jpg	C:/My%20Web%20Sites/CULSC/culsc.sa.utoronto.ca/images3/photos/92.jpg	(from http://culsc.sa.utoronto.ca/pictures.htm)
16:09:27	85238/85238	---M--	200	added ('OK')	image/jpeg	etag:%2212141-14cf6-4dc68d73637d3%22	http://culsc.sa.utoronto.ca/images3/photos/93.jpg	C:/My%20Web%20Sites/CULSC/culsc.sa.utoronto.ca/images3/photos/93.jpg	(from http://culsc.sa.utoronto.ca/pictures.htm)
16:09:28	10538/10538	---M--	200	added ('OK')	image/jpeg	etag:%221120b-292a-4dc691f4f3e90%22	http://culsc.sa.utoronto.ca/images3/thumbs/95.jpg	C:/My%20Web%20Sites/CULSC/culsc.sa.utoronto.ca/images3/thumbs/95.jpg	(from http://culsc.sa.utoronto.ca/pictures.htm)
16:09:30	9560/9560	---M--	200	added ('OK')	image/jpeg	etag:%2294dcd-2558-4dc691f53015a%22	http://culsc.sa.utoronto.ca/images3/thumbs/96.jpg	C:/My%20Web%20Sites/CULSC/culsc.sa.utoronto.ca/images3/thumbs/96.jpg	(from http://culsc.sa.utoronto.ca/pictures.htm)
16:09:33	104970/104970	---M--	200	added ('OK')	image/jpeg	etag:%227822f-19a0a-4dc68d74eb035%22	http://culsc.sa.utoronto.ca/images3/photos/94.jpg	C:/My%20Web%20Sites/CULSC/culsc.sa.utoronto.ca/images3/photos/94.jpg	(from http://culsc.sa.utoronto.ca/pictures.htm)
16:09:36	17025/17025	---M--	200	added ('OK')	image/jpeg	etag:%2289201-4281-4bab4a847ccc0%22	http://culsc.sa.utoronto.ca/images/thumbs/1.jpg	C:/My%20Web%20Sites/CULSC/culsc.sa.utoronto.ca/images/thumbs/1.jpg	(from http://culsc.sa.utoronto.ca/pictures.htm)
16:09:39	124487/124487	---M--	200	added ('OK')	image/jpeg	etag:%221219f-1e647-4dc68d75a9712%22	http://culsc.sa.utoronto.ca/images3/photos/95.jpg	C:/My%20Web%20Sites/CULSC/culsc.sa.utoronto.ca/images3/photos/95.jpg	(from http://culsc.sa.utoronto.ca/pictures.htm)
16:09:41	14160/14160	---M--	200	added ('OK')	image/jpeg	etag:%228922c-3750-4bab4a847ccc0%22	http://culsc.sa.utoronto.ca/images/thumbs/2.jpg	C:/My%20Web%20Sites/CULSC/culsc.sa.utoronto.ca/images/thumbs/2.jpg	(from http://culsc.sa.utoronto.ca/pictures.htm)
16:09:52	156767/156767	---M--	200	added ('OK')	image/jpeg	etag:%2278230-2645f-4dc68d76f5e3a%22	http://culsc.sa.utoronto.ca/images3/photos/96.jpg	C:/My%20Web%20Sites/CULSC/culsc.sa.utoronto.ca/images3/photos/96.jpg	(from http://culsc.sa.utoronto.ca/pictures.htm)
16:09:54	15893/15893	---M--	200	added ('OK')	image/jpeg	etag:%2289237-3e15-4bab4a847ccc0%22	http://culsc.sa.utoronto.ca/images/thumbs/3.jpg	C:/My%20Web%20Sites/CULSC/culsc.sa.utoronto.ca/images/thumbs/3.jpg	(from http://culsc.sa.utoronto.ca/pictures.htm)
16:10:31	382361/382361	---M--	200	added ('OK')	image/jpeg	etag:%22890e1-5d599-4b8bbbf234f00%22	http://culsc.sa.utoronto.ca/images/photos/1.jpg	C:/My%20Web%20Sites/CULSC/culsc.sa.utoronto.ca/images/photos/1.jpg	(from http://culsc.sa.utoronto.ca/pictures.htm)
16:10:33	356610/356610	---M--	200	added ('OK')	image/jpeg	etag:%224fcb-57102-4b8bbbf7edc80%22	http://culsc.sa.utoronto.ca/images/photos/2.jpg	C:/My%20Web%20Sites/CULSC/culsc.sa.utoronto.ca/images/photos/2.jpg	(from http://culsc.sa.utoronto.ca/pictures.htm)
16:10:34	17734/17734	---M--	200	added ('OK')	image/jpeg	etag:%2289242-4546-4bab4a847ccc0%22	http://culsc.sa.utoronto.ca/images/thumbs/4.jpg	C:/My%20Web%20Sites/CULSC/culsc.sa.utoronto.ca/images/thumbs/4.jpg	(from http://culsc.sa.utoronto.ca/pictures.htm)
16:10:37	14935/14935	---M--	200	added ('OK')	image/jpeg	etag:%228924d-3a57-4bab4a847ccc0%22	http://culsc.sa.utoronto.ca/images/thumbs/5.jpg	C:/My%20Web%20Sites/CULSC/culsc.sa.utoronto.ca/images/thumbs/5.jpg	(from http://culsc.sa.utoronto.ca/pictures.htm)
16:10:47	410148/410148	---M--	200	added ('OK')	image/jpeg	etag:%224fd6-64224-4b8bbbf8e1ec0%22	http://culsc.sa.utoronto.ca/images/photos/3.jpg	C:/My%20Web%20Sites/CULSC/culsc.sa.utoronto.ca/images/photos/3.jpg	(from http://culsc.sa.utoronto.ca/pictures.htm)
16:10:50	12872/12872	---M--	200	added ('OK')	image/jpeg	etag:%2289258-3248-4bab4a847ccc0%22	http://culsc.sa.utoronto.ca/images/thumbs/6.jpg	C:/My%20Web%20Sites/CULSC/culsc.sa.utoronto.ca/images/thumbs/6.jpg	(from http://culsc.sa.utoronto.ca/pictures.htm)
16:11:16	509149/509149	---M--	200	added ('OK')	image/jpeg	etag:%2289101-7c4dd-4b8bbbf8e1ec0%22	http://culsc.sa.utoronto.ca/images/photos/4.jpg	C:/My%20Web%20Sites/CULSC/culsc.sa.utoronto.ca/images/photos/4.jpg	(from http://culsc.sa.utoronto.ca/pictures.htm)
16:11:19	14070/14070	---M--	200	added ('OK')	image/jpeg	etag:%2289263-36f6-4bab4a847ccc0%22	http://culsc.sa.utoronto.ca/images/thumbs/7.jpg	C:/My%20Web%20Sites/CULSC/culsc.sa.utoronto.ca/images/thumbs/7.jpg	(from http://culsc.sa.utoronto.ca/pictures.htm)
16:11:36	369331/369331	---M--	200	added ('OK')	image/jpeg	etag:%2289117-5a2b3-4b8bbbfaca340%22	http://culsc.sa.utoronto.ca/images/photos/6.jpg	C:/My%20Web%20Sites/CULSC/culsc.sa.utoronto.ca/images/photos/6.jpg	(from http://culsc.sa.utoronto.ca/pictures.htm)
16:11:39	408179/408179	---M--	200	added ('OK')	image/jpeg	etag:%228910c-63a73-4b8bbbf9d6100%22	http://culsc.sa.utoronto.ca/images/photos/5.jpg	C:/My%20Web%20Sites/CULSC/culsc.sa.utoronto.ca/images/photos/5.jpg	(from http://culsc.sa.utoronto.ca/pictures.htm)
16:11:39	16261/16261	---M--	200	added ('OK')	image/jpeg	etag:%228926e-3f85-4bab4a847ccc0%22	http://culsc.sa.utoronto.ca/images/thumbs/8.jpg	C:/My%20Web%20Sites/CULSC/culsc.sa.utoronto.ca/images/thumbs/8.jpg	(from http://culsc.sa.utoronto.ca/pictures.htm)
16:11:40	315958/315958	---M--	200	added ('OK')	image/jpeg	etag:%2289122-4d236-4b8bbbfbbe580%22	http://culsc.sa.utoronto.ca/images/photos/7.jpg	C:/My%20Web%20Sites/CULSC/culsc.sa.utoronto.ca/images/photos/7.jpg	(from http://culsc.sa.utoronto.ca/pictures.htm)
16:11:42	16996/16996	---M--	200	added ('OK')	image/jpeg	etag:%2289279-4264-4bab4a847ccc0%22	http://culsc.sa.utoronto.ca/images/thumbs/9.jpg	C:/My%20Web%20Sites/CULSC/culsc.sa.utoronto.ca/images/thumbs/9.jpg	(from http://culsc.sa.utoronto.ca/pictures.htm)
16:11:45	14947/14947	---M--	200	added ('OK')	image/jpeg	etag:%2289202-3a63-4bab4a847ccc0%22	http://culsc.sa.utoronto.ca/images/thumbs/10.jpg	C:/My%20Web%20Sites/CULSC/culsc.sa.utoronto.ca/images/thumbs/10.jpg	(from http://culsc.sa.utoronto.ca/pictures.htm)
16:12:24	402685/402685	---M--	200	added ('OK')	image/jpeg	etag:%228912d-624fd-4b8bbbfcb27c0%22	http://culsc.sa.utoronto.ca/images/photos/8.jpg	C:/My%20Web%20Sites/CULSC/culsc.sa.utoronto.ca/images/photos/8.jpg	(from http://culsc.sa.utoronto.ca/pictures.htm)
16:12:27	18084/18084	---M--	200	added ('OK')	image/jpeg	etag:%228920d-46a4-4bab4a847ccc0%22	http://culsc.sa.utoronto.ca/images/thumbs/11.jpg	C:/My%20Web%20Sites/CULSC/culsc.sa.utoronto.ca/images/thumbs/11.jpg	(from http://culsc.sa.utoronto.ca/pictures.htm)
16:12:39	371596/371596	---M--	200	added ('OK')	image/jpeg	etag:%2289138-5ab8c-4b8bbbfda6a00%22	http://culsc.sa.utoronto.ca/images/photos/9.jpg	C:/My%20Web%20Sites/CULSC/culsc.sa.utoronto.ca/images/photos/9.jpg	(from http://culsc.sa.utoronto.ca/pictures.htm)
16:12:42	16158/16158	---M--	200	added ('OK')	image/jpeg	etag:%2289218-3f1e-4bab4a847ccc0%22	http://culsc.sa.utoronto.ca/images/thumbs/12.jpg	C:/My%20Web%20Sites/CULSC/culsc.sa.utoronto.ca/images/thumbs/12.jpg	(from http://culsc.sa.utoronto.ca/pictures.htm)
16:12:49	427725/427725	---M--	200	added ('OK')	image/jpeg	etag:%22890e2-686cd-4b8bbbfe9ac40%22	http://culsc.sa.utoronto.ca/images/photos/10.jpg	C:/My%20Web%20Sites/CULSC/culsc.sa.utoronto.ca/images/photos/10.jpg	(from http://culsc.sa.utoronto.ca/pictures.htm)
16:12:52	16203/16203	---M--	200	added ('OK')	image/jpeg	etag:%22891e7-3f4b-4bab4a847ccc0%22	http://culsc.sa.utoronto.ca/images/thumbs/13.jpg	C:/My%20Web%20Sites/CULSC/culsc.sa.utoronto.ca/images/thumbs/13.jpg	(from http://culsc.sa.utoronto.ca/pictures.htm)
16:12:59	462463/462463	---M--	200	added ('OK')	image/jpeg	etag:%22890ed-70e7f-4b8bbbff8ee80%22	http://culsc.sa.utoronto.ca/images/photos/11.jpg	C:/My%20Web%20Sites/CULSC/culsc.sa.utoronto.ca/images/photos/11.jpg	(from http://culsc.sa.utoronto.ca/pictures.htm)
16:13:02	14176/14176	---M--	200	added ('OK')	image/jpeg	etag:%2289230-3760-4bab4a847ccc0%22	http://culsc.sa.utoronto.ca/images/thumbs/23.jpg	C:/My%20Web%20Sites/CULSC/culsc.sa.utoronto.ca/images/thumbs/23.jpg	(from http://culsc.sa.utoronto.ca/pictures.htm)
16:13:27	373655/373655	---M--	200	added ('OK')	image/jpeg	etag:%22890f8-5b397-4b8bbc00830c0%22	http://culsc.sa.utoronto.ca/images/photos/12.jpg	C:/My%20Web%20Sites/CULSC/culsc.sa.utoronto.ca/images/photos/12.jpg	(from http://culsc.sa.utoronto.ca/pictures.htm)
16:13:30	18610/18610	---M--	200	added ('OK')	image/jpeg	etag:%22891f2-48b2-4bab4a847ccc0%22	http://culsc.sa.utoronto.ca/images/thumbs/14.jpg	C:/My%20Web%20Sites/CULSC/culsc.sa.utoronto.ca/images/thumbs/14.jpg	(from http://culsc.sa.utoronto.ca/pictures.htm)
16:13:45	395332/395332	---M--	200	added ('OK')	image/jpeg	etag:%22890c6-60844-4b8bbc0177300%22	http://culsc.sa.utoronto.ca/images/photos/13.jpg	C:/My%20Web%20Sites/CULSC/culsc.sa.utoronto.ca/images/photos/13.jpg	(from http://culsc.sa.utoronto.ca/pictures.htm)
16:13:48	16178/16178	---M--	200	added ('OK')	image/jpeg	etag:%22891fd-3f32-4bab4a847ccc0%22	http://culsc.sa.utoronto.ca/images/thumbs/15.jpg	C:/My%20Web%20Sites/CULSC/culsc.sa.utoronto.ca/images/thumbs/15.jpg	(from http://culsc.sa.utoronto.ca/pictures.htm)
16:14:11	431513/431513	---M--	200	added ('OK')	image/jpeg	etag:%22890d1-69599-4b8bbc026b540%22	http://culsc.sa.utoronto.ca/images/photos/14.jpg	C:/My%20Web%20Sites/CULSC/culsc.sa.utoronto.ca/images/photos/14.jpg	(from http://culsc.sa.utoronto.ca/pictures.htm)
16:14:14	15696/15696	---M--	200	added ('OK')	image/jpeg	etag:%2289228-3d50-4bab4a847ccc0%22	http://culsc.sa.utoronto.ca/images/thumbs/16.jpg	C:/My%20Web%20Sites/CULSC/culsc.sa.utoronto.ca/images/thumbs/16.jpg	(from http://culsc.sa.utoronto.ca/pictures.htm)
16:14:14	514185/514185	---M--	200	added ('OK')	image/jpeg	etag:%224fcf-7d889-4b8bbc0918500%22	http://culsc.sa.utoronto.ca/images/photos/23.jpg	C:/My%20Web%20Sites/CULSC/culsc.sa.utoronto.ca/images/photos/23.jpg	(from http://culsc.sa.utoronto.ca/pictures.htm)
16:14:17	15296/15296	---M--	200	added ('OK')	image/jpeg	etag:%2289229-3bc0-4bab4a847ccc0%22	http://culsc.sa.utoronto.ca/images/thumbs/17.jpg	C:/My%20Web%20Sites/CULSC/culsc.sa.utoronto.ca/images/thumbs/17.jpg	(from http://culsc.sa.utoronto.ca/pictures.htm)
16:14:29	366773/366773	---M--	200	added ('OK')	image/jpeg	etag:%22890dc-598b5-4b8bbc026b540%22	http://culsc.sa.utoronto.ca/images/photos/15.jpg	C:/My%20Web%20Sites/CULSC/culsc.sa.utoronto.ca/images/photos/15.jpg	(from http://culsc.sa.utoronto.ca/pictures.htm)
16:14:32	15622/15622	---M--	200	added ('OK')	image/jpeg	etag:%228922a-3d06-4bab4a847ccc0%22	http://culsc.sa.utoronto.ca/images/thumbs/18.jpg	C:/My%20Web%20Sites/CULSC/culsc.sa.utoronto.ca/images/thumbs/18.jpg	(from http://culsc.sa.utoronto.ca/pictures.htm)
16:14:46	361568/361568	---M--	200	added ('OK')	image/jpeg	etag:%224fc7-58460-4b8bbc04539c0%22	http://culsc.sa.utoronto.ca/images/photos/16.jpg	C:/My%20Web%20Sites/CULSC/culsc.sa.utoronto.ca/images/photos/16.jpg	(from http://culsc.sa.utoronto.ca/pictures.htm)
16:14:49	17161/17161	---M--	200	added ('OK')	image/jpeg	etag:%228922b-4309-4bab4a847ccc0%22	http://culsc.sa.utoronto.ca/images/thumbs/19.jpg	C:/My%20Web%20Sites/CULSC/culsc.sa.utoronto.ca/images/thumbs/19.jpg	(from http://culsc.sa.utoronto.ca/pictures.htm)
16:15:17	371360/371360	---M--	200	added ('OK')	image/jpeg	etag:%224fc9-5aaa0-4b8bbc0547c00%22	http://culsc.sa.utoronto.ca/images/photos/18.jpg	C:/My%20Web%20Sites/CULSC/culsc.sa.utoronto.ca/images/photos/18.jpg	(from http://culsc.sa.utoronto.ca/pictures.htm)
16:15:19	402592/402592	---M--	200	added ('OK')	image/jpeg	etag:%224fc8-624a0-4b8bbc04539c0%22	http://culsc.sa.utoronto.ca/images/photos/17.jpg	C:/My%20Web%20Sites/CULSC/culsc.sa.utoronto.ca/images/photos/17.jpg	(from http://culsc.sa.utoronto.ca/pictures.htm)
16:15:20	17076/17076	---M--	200	added ('OK')	image/jpeg	etag:%228922d-42b4-4bab4a847ccc0%22	http://culsc.sa.utoronto.ca/images/thumbs/20.jpg	C:/My%20Web%20Sites/CULSC/culsc.sa.utoronto.ca/images/thumbs/20.jpg	(from http://culsc.sa.utoronto.ca/pictures.htm)
16:15:22	13415/13415	---M--	200	added ('OK')	image/jpeg	etag:%228922e-3467-4bab4a847ccc0%22	http://culsc.sa.utoronto.ca/images/thumbs/21.jpg	C:/My%20Web%20Sites/CULSC/culsc.sa.utoronto.ca/images/thumbs/21.jpg	(from http://culsc.sa.utoronto.ca/pictures.htm)
16:15:39	416984/416984	---M--	200	added ('OK')	image/jpeg	etag:%224fca-65cd8-4b8bbc063be40%22	http://culsc.sa.utoronto.ca/images/photos/19.jpg	C:/My%20Web%20Sites/CULSC/culsc.sa.utoronto.ca/images/photos/19.jpg	(from http://culsc.sa.utoronto.ca/pictures.htm)
16:15:42	14499/14499	---M--	200	added ('OK')	image/jpeg	etag:%228922f-38a3-4bab4a847ccc0%22	http://culsc.sa.utoronto.ca/images/thumbs/22.jpg	C:/My%20Web%20Sites/CULSC/culsc.sa.utoronto.ca/images/thumbs/22.jpg	(from http://culsc.sa.utoronto.ca/pictures.htm)
16:15:55	407274/407274	---M--	200	added ('OK')	image/jpeg	etag:%224fcc-636ea-4b8bbc0730080%22	http://culsc.sa.utoronto.ca/images/photos/20.jpg	C:/My%20Web%20Sites/CULSC/culsc.sa.utoronto.ca/images/photos/20.jpg	(from http://culsc.sa.utoronto.ca/pictures.htm)
16:15:58	17600/17600	---M--	200	added ('OK')	image/jpeg	etag:%2289231-44c0-4bab4a847ccc0%22	http://culsc.sa.utoronto.ca/images/thumbs/24.jpg	C:/My%20Web%20Sites/CULSC/culsc.sa.utoronto.ca/images/thumbs/24.jpg	(from http://culsc.sa.utoronto.ca/pictures.htm)
